No.,Estado,Sistema,Nombre_común,Género,Especie,Región, Localidad,Latitud,Longitud,Altitud,CodMunicip,Municipio
NA,Oaxaca,Forestal,Encino,Quercus,crassifolia,Sierra Norte,Pueblos Mancomunados,17.272667,-96.471531,2750,20262,San Miguel Amatlán
NA,Oaxaca,Forestal,Encino,Quercus,crassifolia,Sierra Norte,Pueblos Mancomunados,17.272667,-96.471531,2750,20262,San Miguel Amatlán
NA,Oaxaca,Forestal,Encino,Quercus,crassifolia,Sierra Norte,Pueblos Mancomunados,17.272667,-96.471531,2750,20262,San Miguel Amatlán
NA,Oaxaca,Forestal,Encino,Quercus,laurina,Sierra Norte,Pueblos Mancomunados,17.272667,-96.471531,2750,20262,San Miguel Amatlán
NA,Oaxaca,Forestal,Encino,Quercus,laurina,Sierra Norte,Pueblos Mancomunados,17.272667,-96.471531,2750,20262,San Miguel Amatlán
NA,Oaxaca,Forestal,Pinos,Pinus,patula,Sierra Norte,Pueblos Mancomunados,17.101667,-96.344722,2750,20365,Santa Catarina Lachatao
NA,Oaxaca,Forestal,Pinos,Pinus,patula,Sierra Norte,Pueblos Mancomunados,17.101667,-96.344722,2750,20443,Santa María Yavesía
NA,Oaxaca,Forestal,Pinos,Pinus,pseudostrobus,Sierra Norte,Pueblos Mancomunados,17.101667,-96.344722,2750,20365,Santa Catarina Lachatao
NA,Oaxaca,Forestal,Pinos,Pinus,pseudostrobus,Sierra Norte,Pueblos Mancomunados,17.101667,-96.344722,2750,20443,Santa María Yavesía
NA,Oaxaca,Forestal,Pinos,Pinus,rudis,Sierra Norte,Pueblos Mancomunados,17.101667,-96.344722,2750,20365,Santa Catarina Lachatao
NA,Oaxaca,Forestal,Pinos,Pinus,rudis,Sierra Norte,Pueblos Mancomunados,17.101667,-96.344722,2750,20443,Santa María Yavesía
NA,Oaxaca,Forestal,Pinos,Pinus,rudis,Sierra Norte,Pueblos Mancomunados,17.101667,-96.344722,2750,20365,Santa Catarina Lachatao
NA,Oaxaca,Forestal,Pinos,Pinus,rudis,Sierra Norte,Pueblos Mancomunados,17.101667,-96.344722,2750,20443,Santa María Yavesía
NA,Oaxaca,Forestal,Pinos,Pinus,rudis,Sierra Norte,Pueblos Mancomunados,17.101667,-96.344722,2750,20365,Santa Catarina Lachatao
NA,Oaxaca,Forestal,Pinos,Pinus,ayacahuite,Sierra Norte,Pueblos Mancomunados,17.101667,-96.344722,2750,20365,Santa Catarina Lachatao
NA,Oaxaca,Forestal,Pinos,Pinus,ayacahuite,Sierra Norte,Pueblos Mancomunados,17.101667,-96.344722,2750,20443,Santa María Yavesía
NA,Oaxaca,Forestal,Pinos,Pinus,ayacahuite,Sierra Norte,Pueblos Mancomunados,17.101667,-96.344722,2750,20365,Santa Catarina Lachatao
NA,Oaxaca,Forestal,Pinos,Pinus,ayacahuite,Sierra Norte,Pueblos Mancomunados,17.101667,-96.344722,2750,20443,Santa María Yavesía
NA,Oaxaca,Forestal,Pinos,Pinus,ayacahuite,Sierra Norte,Pueblos Mancomunados,17.101667,-96.344722,2750,20365,Santa Catarina Lachatao
NA,Oaxaca,Forestal,Pinos,Pinus,ayacahuite,Sierra Norte,Pueblos Mancomunados,17.101667,-96.344722,2750,20443,Santa María Yavesía
NA,Oaxaca,Forestal,Pinos,Pinus,douglasiana,Sierra Norte,Pueblos Mancomunados,17.101667,-96.344722,2750,20365,Santa Catarina Lachatao
NA,Oaxaca,Forestal,Pinos,Pinus,douglasiana,Sierra Norte,Pueblos Mancomunados,17.101667,-96.344722,2750,20443,Santa María Yavesía
NA,Oaxaca,Forestal,Pinos,Pinus,douglasiana,Sierra Norte,Pueblos Mancomunados,17.101667,-96.344722,2750,20365,Santa Catarina Lachatao
NA,Oaxaca,Forestal,Pinos,Pinus,douglasiana,Sierra Norte,Pueblos Mancomunados,17.101667,-96.344722,2750,20443,Santa María Yavesía
NA,Oaxaca,Forestal,Pinos,Pinus,douglasiana,Sierra Norte,Pueblos Mancomunados,17.101667,-96.344722,2750,20365,Santa Catarina Lachatao
NA,Oaxaca,Forestal,Pinos,Pinus,douglasiana,Sierra Norte,Pueblos Mancomunados,17.101667,-96.344722,2750,20443,Santa María Yavesía
NA,Oaxaca,Forestal,Pinos,Pinus,pseudostrobus,Sierra Norte,Pueblos Mancomunados,17.101667,-96.344722,2750,20365,Santa Catarina Lachatao
NA,Oaxaca,Forestal,Pinos,Pinus,pseudostrobus,Sierra Norte,Pueblos Mancomunados,17.101667,-96.344722,2750,20443,Santa María Yavesía
NA,Oaxaca,Forestal,Pinos,Pinus,pseudostrobus,Sierra Norte,Pueblos Mancomunados,17.101667,-96.344722,2750,20365,Santa Catarina Lachatao
NA,Oaxaca,Forestal,Pinos,Pinus,pseudostrobus,Sierra Norte,Pueblos Mancomunados,17.101667,-96.344722,2750,20443,Santa María Yavesía
NA,Oaxaca,Forestal,Pinos,Pinus,pseudostrobus,Sierra Norte,Pueblos Mancomunados,17.101667,-96.344722,2750,20365,Santa Catarina Lachatao
NA,Oaxaca,Forestal,Pinos,Pinus,pseudostrobus,Sierra Norte,Pueblos Mancomunados,17.101667,-96.344722,2750,20443,Santa María Yavesía
NA,Oaxaca,Forestal,Pinos,Pinus,teocote,Sierra Norte,Pueblos Mancomunados,17.101667,-96.344722,2750,20365,Santa Catarina Lachatao
NA,Oaxaca,Forestal,Pinos,Pinus,teocote,Sierra Norte,Pueblos Mancomunados,17.101667,-96.344722,2750,20443,Santa María Yavesía
NA,Oaxaca,Forestal,Pinos,Pinus,teocote,Sierra Norte,Pueblos Mancomunados,17.101667,-96.344722,2750,20365,Santa Catarina Lachatao
NA,Oaxaca,Forestal,Pinos,Pinus,teocote,Sierra Norte,Pueblos Mancomunados,17.101667,-96.344722,2750,20443,Santa María Yavesía
NA,Oaxaca,Forestal,Pinos,Pinus,teocote,Sierra Norte,Pueblos Mancomunados,17.101667,-96.344722,2750,20365,Santa Catarina Lachatao
NA,Oaxaca,Forestal,Pinos,Pinus,teocote,Sierra Norte,Pueblos Mancomunados,17.101667,-96.344722,2750,20443,Santa María Yavesía
NA,Oaxaca,Forestal,Encino,Quercus,rugosa,Sierra Norte,Pueblos Mancomunados,17.101667,-96.344722,2750,20365,Santa Catarina Lachatao
NA,Oaxaca,Forestal,Encino,Quercus,rugosa,Sierra Norte,Pueblos Mancomunados,17.101667,-96.344722,2750,20443,Santa María Yavesía
NA,Oaxaca,Forestal,Encino,Quercus,rugosa,Sierra Norte,Pueblos Mancomunados,17.101667,-96.344722,2750,20365,Santa Catarina Lachatao
NA,Oaxaca,Forestal,Encino,Quercus,rugosa,Sierra Norte,Pueblos Mancomunados,17.101667,-96.344722,2750,20443,Santa María Yavesía
NA,Oaxaca,Forestal,Encino,Quercus,rugosa,Sierra Norte,Pueblos Mancomunados,17.101667,-96.344722,2750,20365,Santa Catarina Lachatao
NA,Oaxaca,Forestal,Encino,Quercus,rugosa,Sierra Norte,Pueblos Mancomunados,17.101667,-96.344722,2750,20443,Santa María Yavesía
NA,Oaxaca,Forestal,Encino,Quercus,crassifolia,Sierra Norte,Pueblos Mancomunados,17.101667,-96.344722,2750,20365,Santa Catarina Lachatao
NA,Oaxaca,Forestal,Encino,Quercus,crassifolia,Sierra Norte,Pueblos Mancomunados,17.101667,-96.344722,2750,20443,Santa María Yavesía
NA,Oaxaca,Forestal,Encino,Quercus,crassifolia,Sierra Norte,Pueblos Mancomunados,17.101667,-96.344722,2750,20365,Santa Catarina Lachatao
NA,Oaxaca,Forestal,Encino,Quercus,crassifolia,Sierra Norte,Pueblos Mancomunados,17.101667,-96.344722,2750,20443,Santa María Yavesía
NA,Oaxaca,Forestal,Encino,Quercus,crassifolia,Sierra Norte,Pueblos Mancomunados,17.101667,-96.344722,2750,20365,Santa Catarina Lachatao
NA,Oaxaca,Forestal,Encino,Quercus,crassifolia,Sierra Norte,Pueblos Mancomunados,17.101667,-96.344722,2750,20443,Santa María Yavesía
NA,Oaxaca,Forestal,Encino,Quercus,laurina,Sierra Norte,Pueblos Mancomunados,17.101667,-96.344722,2750,20365,Santa Catarina Lachatao
NA,Oaxaca,Forestal,Encino,Quercus,laurina,Sierra Norte,Pueblos Mancomunados,17.101667,-96.344722,2750,20443,Santa María Yavesía
NA,Oaxaca,Forestal,Encino,Quercus,laurina,Sierra Norte,Pueblos Mancomunados,17.101667,-96.344722,2750,20365,Santa Catarina Lachatao
NA,Oaxaca,Forestal,Encino,Quercus,laurina,Sierra Norte,Pueblos Mancomunados,17.101667,-96.344722,2750,20443,Santa María Yavesía
NA,Oaxaca,Monocultivo,Chile,Capsicum,sp,region sierra norte,santa maria zoogochi,17.431389,-96.337778,1100,20042,Ixtlán de Juárez
NA,Oaxaca,Forestal,Cedro,Cedrela,odorata,region sierra norte,santa maria zoogochi,17.431389,-96.337778,1100,20042,Ixtlán de Juárez
NA,Oaxaca,Monocultivo,huele de noche,Cestrum,nocturnum,region sierra norte,santa maria zoogochi,17.431389,-96.337778,1100,20042,Ixtlán de Juárez
NA,Oaxaca,Agroforestal,Tepejilote,Chamaedorea,tepejilote,region sierra norte,santa maria zoogochi,17.431389,-96.337778,1100,20042,Ixtlán de Juárez
NA,Oaxaca,Monocultivo,Naranja,Citrus,sp,region sierra norte,santa maria zoogochi,17.431389,-96.337778,1100,20042,Ixtlán de Juárez
NA,Oaxaca,Monocultivo,mandarina,Citrus,sp,region sierra norte,santa maria zoogochi,17.431389,-96.337778,1100,20042,Ixtlán de Juárez
NA,Oaxaca,Monocultivo,limon,Citrus,limon,region sierra norte,santa maria zoogochi,17.431389,-96.337778,1100,20042,Ixtlán de Juárez
NA,Oaxaca,Monocultivo,lima,Citrus,limetta,region sierra norte,santa maria zoogochi,17.431389,-96.337778,1100,20042,Ixtlán de Juárez
NA,Oaxaca,Monocultivo,Chaya,Cnidoscolus,aconitifolius,region sierra norte,santa maria zoogochi,17.431389,-96.337778,1101,20042,Ixtlán de Juárez
NA,Oaxaca,Agroforestal,Café,Coffea,arabica,region sierra norte,santa maria zoogochi,17.431389,-96.337778,1100,20042,Ixtlán de Juárez
NA,Oaxaca,Monocultivo,Chepil,Crotalaria,longirostrata,region sierra norte,santa maria zoogochi,17.431389,-96.337778,1100,20042,Ixtlán de Juárez
NA,Oaxaca,Monocultivo,Calabaza,Cucurbita,sp,region sierra norte,santa maria zoogochi,17.431389,-96.337778,1100,20042,Ixtlán de Juárez
NA,Oaxaca,Agroforestal,Mango,Mangifera,indica,region sierra norte,santa maria zoogochi,17.431389,-96.337778,1100,20042,Ixtlán de Juárez
NA,Oaxaca,Agroforestal,Chicozapote,Manilkara,zapota,region sierra norte,santa maria zoogochi,17.431389,-96.337778,1100,20042,Ixtlán de Juárez
NA,Oaxaca,Monocultivo,yerba buena,Mentha,spicata,region sierra norte,santa maria zoogochi,17.431389,-96.337778,1100,20042,Ixtlán de Juárez
NA,Oaxaca,Monocultivo,platanos,Musa,paradisiaca,region sierra norte,santa maria zoogochi,17.431389,-96.337778,1100,20042,Ixtlán de Juárez
NA,Oaxaca,Monocultivo,Aguacate,Persea,americana,region sierra norte,santa maria zoogochi,17.431389,-96.337778,1100,20042,Ixtlán de Juárez
NA,Oaxaca,Monocultivo,frijol,Phaseolus,vulgaris,region sierra norte,santa maria zoogochi,17.431389,-96.337778,1100,20042,Ixtlán de Juárez
NA,Oaxaca,Agroforestal,pimienta,Pimienta,sp,region sierra norte,santa maria zoogochi,17.431389,-96.337778,1100,20042,Ixtlán de Juárez
NA,Oaxaca,Forestal,Pinos,Pinus,chiapensis,region sierra norte,santa maria zoogochi,17.431389,-96.337778,1100,20042,Ixtlán de Juárez
NA,Oaxaca,Monocultivo,hierva santa,Piper,auritum,region sierra norte,santa maria zoogochi,17.431389,-96.337778,1100,20042,Ixtlán de Juárez
NA,Oaxaca,Agroforestal,Zapote/Mamey,Pouteria,sapota,region sierra norte,santa maria zoogochi,17.431389,-96.337778,1100,20042,Ixtlán de Juárez
NA,Oaxaca,Monocultivo,Durazno,Prunus,persica,region sierra norte,santa maria zoogochi,17.431389,-96.337778,1100,20042,Ixtlán de Juárez
NA,Oaxaca,Agroforestal,Guayaba ,Psidium,guajava,region sierra norte,santa maria zoogochi,17.431389,-96.337778,1100,20042,Ixtlán de Juárez
NA,Oaxaca,Forestal,Encino,Quercus,sp,region sierra norte,santa maria zoogochi,17.431389,-96.337778,1100,20042,Ixtlán de Juárez
NA,Oaxaca,Agroforestal,zarzamora,Rubus,sp,region sierra norte,santa maria zoogochi,17.431389,-96.337778,1100,20042,Ixtlán de Juárez
NA,Oaxaca,Monocultivo,Caña,Saccharum,officinarum,region sierra norte,santa maria zoogochi,17.431389,-96.337778,1100,20042,Ixtlán de Juárez
NA,Oaxaca,Monocultivo,Chayote,Sechium,edule,region sierra norte,santa maria zoogochi,17.431389,-96.337778,1100,20042,Ixtlán de Juárez
NA,Oaxaca,Monocultivo,tomate,Solanum,sp,region sierra norte,santa maria zoogochi,17.431389,-96.337778,1100,20042,Ixtlán de Juárez
NA,Oaxaca,Monocultivo,papa,Solanum,tuberosum,region sierra norte,santa maria zoogochi,17.431389,-96.337778,1100,20042,Ixtlán de Juárez
NA,Oaxaca,Monocultivo,Maíz,Zea,mays,region sierra norte,santa maria zoogochi,17.431389,-96.337778,1100,20042,Ixtlán de Juárez
NA,Oaxaca,Milpa Sustentable,Chile,Capsicum,annuum,sierra norte ,San Juan Tabaá,17.304853,-96.206471,1344,20216,San Juan Tabaá
NA,Oaxaca,Agroforestal,Café,Coffea,arabica,sierra norte ,San Juan Tabaá,17.304853,-96.206471,1344,20216,San Juan Tabaá
NA,Oaxaca,Agroforestal,Café,Coffea,arabica,sierra norte ,San Juan Tabaá,17.304853,-96.206471,1345,20216,San Juan Tabaá
NA,Oaxaca,Agroforestal,Café,Coffea,arabica,sierra norte ,San Juan Tabaá,17.304853,-96.206471,1346,20216,San Juan Tabaá
NA,Oaxaca,Agroforestal,Café,Coffea,arabica,sierra norte ,San Juan Tabaá,17.304853,-96.206471,1347,20216,San Juan Tabaá
NA,Oaxaca,Agroforestal,Café,Coffea,arabica,sierra norte ,San Juan Tabaá,17.304853,-96.206471,1348,20216,San Juan Tabaá
NA,Oaxaca,Milpa Sustentable,Calabaza,Cucurbita,sp,sierra norte ,San Juan Tabaá,17.304853,-96.206471,1344,20216,San Juan Tabaá
NA,Oaxaca,Recolección y Cacería,Tepezcuintle,Cuniculus,paca,sierra norte ,San Juan Tabaá,17.304853,-96.206471,1344,20216,San Juan Tabaá
NA,Oaxaca,Agroforestal,Mango,Mangifera,indica,sierra norte ,San Juan Tabaá,17.304853,-96.206471,1344,20216,San Juan Tabaá
NA,Oaxaca,Recolección y Cacería,venado,Odocoileus,sp,sierra norte ,San Juan Tabaá,17.304853,-96.206471,1344,20216,San Juan Tabaá
NA,Oaxaca,Milpa Sustentable,frijol,Phaseolus,vulgaris,sierra norte ,San Juan Tabaá,17.304853,-96.206471,1344,20216,San Juan Tabaá
NA,Oaxaca,Agroforestal,Pinos,Pinus,sp,sierra norte ,San Juan Tabaá,17.304853,-96.206471,1344,20216,San Juan Tabaá
NA,Oaxaca,Recolección y Cacería,Ciruela,Prunus,sp,sierra norte ,San Juan Tabaá,17.304853,-96.206471,1344,20216,San Juan Tabaá
NA,Oaxaca,Monocultivo,Caña,Saccharum,officinarum,sierra norte ,San Juan Tabaá,17.304853,-96.206471,1344,20216,San Juan Tabaá
NA,Oaxaca,Recolección y Cacería,jabali,Sus,scrofas,sierra norte ,San Juan Tabaá,17.304853,-96.206471,1344,20216,San Juan Tabaá
NA,Oaxaca,Milpa Sustentable,Maíz,Zea,mays,sierra norte ,San Juan Tabaá,17.304853,-96.206471,1344,20216,San Juan Tabaá
NA,Oaxaca,Recolección y Cacería,Puerco espín,Coendou,mexicanus,Sierra Mixe,Totontepec Villa de Morelos Mixe,17.27448,-96.04498,nd,20554,Totontepec Villa de Morelos Mixe
NA,Oaxaca,Recolección y Cacería,Zorrillo,Conepatus,leuconotus,Sierra Mixe,Totontepec Villa de Morelos Mixe,17.27448,-96.04498,nd,20554,Totontepec Villa de Morelos Mixe
NA,Oaxaca,Recolección y Cacería,Tepescuincle,Cuniculus,paca,Sierra Mixe,Totontepec Villa de Morelos Mixe,17.27448,-96.04498,nd,20554,Totontepec Villa de Morelos Mixe
NA,Oaxaca,Recolección y Cacería,Temazate,Mazama,temama,Sierra Mixe,Totontepec Villa de Morelos Mixe,17.27448,-96.04498,nd,20554,Totontepec Villa de Morelos Mixe
NA,Oaxaca,Recolección y Cacería,Venado cola blanca ,Odocoileus,virginianus,Sierra Mixe,Totontepec Villa de Morelos Mixe,17.27448,-96.04498,nd,20554,Totontepec Villa de Morelos Mixe
NA,Oaxaca,Recolección y Cacería,Jabalí,Pecari,tajacu,Sierra Mixe,Totontepec Villa de Morelos Mixe,17.27448,-96.04498,nd,20554,Totontepec Villa de Morelos Mixe
NA,Oaxaca,Traspatios,Huele de Noche ,Cestrum,nocturnum,Sierra Mixe,Totontepec Villa de Morelos Mixe,17.24742,-95.90388,nd,20554,Totontepec Villa de Morelos Mixe
NA,Oaxaca,Traspatios,Chilacayota,Cucurbita,ficifolia,Sierra Mixe,Totontepec Villa de Morelos Mixe,17.24742,-95.90388,nd,20554,Totontepec Villa de Morelos Mixe
NA,Oaxaca,Traspatios,Yuca,Manihot,esculenta,Sierra Mixe,Totontepec Villa de Morelos Mixe,17.24742,-95.90388,nd,20554,Totontepec Villa de Morelos Mixe
NA,Oaxaca,Traspatios,Platano manzano,Musa,paradisiaca,Sierra Mixe,Totontepec Villa de Morelos Mixe,17.24742,-95.90388,nd,20554,Totontepec Villa de Morelos Mixe
NA,Oaxaca,Traspatios,Platano morado ,Musa,acuminata,Sierra Mixe,Totontepec Villa de Morelos Mixe,17.24742,-95.90388,nd,20554,Totontepec Villa de Morelos Mixe
NA,Oaxaca,Recolección y Cacería,Popochú,NA,NA,Sierra Mixe,Totontepec Villa de Morelos Mixe,17.24742,-95.90388,nd,20554,Totontepec Villa de Morelos Mixe
NA,Oaxaca,Traspatios,Aguacate,Persea,liebmannii,Sierra Mixe,Totontepec Villa de Morelos Mixe,17.24742,-95.90388,nd,20554,Totontepec Villa de Morelos Mixe
NA,Oaxaca,Traspatios,Frijol ,Phaseolus,vulgaris,Sierra Mixe,Totontepec Villa de Morelos Mixe,17.24742,-95.90388,nd,20554,Totontepec Villa de Morelos Mixe
NA,Oaxaca,Traspatios,Tomate silvestre,Physalis,heterophylla,Sierra Mixe,Totontepec Villa de Morelos Mixe,17.24742,-95.90388,nd,20554,Totontepec Villa de Morelos Mixe
NA,Oaxaca,Traspatios,Berro ,Rorippa,nasturtium-aquaticum,Sierra Mixe,Totontepec Villa de Morelos Mixe,17.24742,-95.90388,nd,20554,Totontepec Villa de Morelos Mixe
NA,Oaxaca,Recolección y Cacería,Zarzamora ,Rubus,sp,Sierra Mixe,Totontepec Villa de Morelos Mixe,17.24742,-95.90388,nd,20554,Totontepec Villa de Morelos Mixe
NA,Oaxaca,Traspatios,Caña,Saccharum,officinarum,Sierra Mixe,Totontepec Villa de Morelos Mixe,17.24742,-95.90388,nd,20554,Totontepec Villa de Morelos Mixe
NA,Oaxaca,Traspatios,Guía de chayote,Sechium,edule,Sierra Mixe,Totontepec Villa de Morelos Mixe,17.24742,-95.90388,nd,20554,Totontepec Villa de Morelos Mixe
NA,Oaxaca,Traspatios,Maíz,Zea,mays,Sierra Mixe,Totontepec Villa de Morelos Mixe,17.24742,-95.90388,nd,20554,Totontepec Villa de Morelos Mixe
NA,Oaxaca,Recolección y Cacería,Tepescuincle,Cuniculus,paca,Sierra Mixe,San Juan Metaltepec ,17.20006,-95.85864,nd,20502,Santiago Zacatepec
NA,Oaxaca,Recolección y Cacería,Temazate,Mazama,temama,Sierra Mixe,San Juan Metaltepec ,17.20006,-95.85864,nd,20502,Santiago Zacatepec
NA,Oaxaca,Recolección y Cacería,Venado cola blanca ,Odocoileus,virginianus,Sierra Mixe,San Juan Metaltepec ,17.20006,-95.85864,nd,20502,Santiago Zacatepec
NA,Oaxaca,Recolección y Cacería,Jabalí,Pecari,tajacu,Sierra Mixe,San Juan Metaltepec ,17.20006,-95.85864,nd,20502,Santiago Zacatepec
NA,Oaxaca,Traspatios,Huele de Noche ,Cestrum,nocturnum,Sierra Mixe,San Miguel Quetzaltepec Mixe,17.20571,-95.84481,nd,20275,San Miguel Quetzaltepec
NA,Oaxaca,Traspatios,Chilacayota,Cucurbita,ficifolia,Sierra Mixe,San Miguel Quetzaltepec Mixe,17.20571,-95.84481,nd,20275,San Miguel Quetzaltepec
NA,Oaxaca,Traspatios,Chilacayota,Cucurbita,ficifolia,Sierra Mixe,San Juan Metaltepec ,17.20571,-95.84481,nd,20502,Santiago Zacatepec
NA,Oaxaca,Traspatios,Platano manzano,Musa,paradisiaca,Sierra Mixe,San Miguel Quetzaltepec Mixe,17.20571,-95.84481,nd,20275,San Miguel Quetzaltepec
NA,Oaxaca,Traspatios,Platano manzano,Musa,paradisiaca,Sierra Mixe,San Juan Metaltepec ,17.20571,-95.84481,nd,20502,Santiago Zacatepec
NA,Oaxaca,Traspatios,Platano morado ,Musa,acuminata,Sierra Mixe,San Miguel Quetzaltepec Mixe,17.20571,-95.84481,nd,20275,San Miguel Quetzaltepec
NA,Oaxaca,Traspatios,Platano morado ,Musa,acuminata,Sierra Mixe,San Juan Metaltepec ,17.20571,-95.84481,nd,20502,Santiago Zacatepec
NA,Oaxaca,Traspatios,Aguacate,Persea,liebmannii,Sierra Mixe,San Miguel Quetzaltepec Mixe,17.20571,-95.84481,nd,20275,San Miguel Quetzaltepec
NA,Oaxaca,Traspatios,Aguacate,Persea,liebmannii,Sierra Mixe,San Juan Metaltepec ,17.20571,-95.84481,nd,20502,Santiago Zacatepec
NA,Oaxaca,Traspatios,Frijol ,Phaseolus,vulgaris,Sierra Mixe,San Miguel Quetzaltepec Mixe,17.20571,-95.84481,nd,20275,San Miguel Quetzaltepec
NA,Oaxaca,Traspatios,Frijol ,Phaseolus,vulgaris,Sierra Mixe,San Juan Metaltepec ,17.20571,-95.84481,nd,20502,Santiago Zacatepec
NA,Oaxaca,Traspatios,Caña,Saccharum,officinarum,Sierra Mixe,San Miguel Quetzaltepec Mixe,17.20571,-95.84481,nd,20275,San Miguel Quetzaltepec
NA,Oaxaca,Traspatios,Caña,Saccharum,officinarum,Sierra Mixe,San Juan Metaltepec ,17.20571,-95.84481,nd,20502,Santiago Zacatepec
NA,Oaxaca,Traspatios,Caña,Saccharum,officinarum,Sierra Mixe,San Juan Metaltepec ,17.20571,-95.84481,nd,20502,Santiago Zacatepec
NA,Oaxaca,Traspatios,Guía de chayote,Sechium,edule,Sierra Mixe,San Miguel Quetzaltepec Mixe,17.20571,-95.84481,nd,20275,San Miguel Quetzaltepec
NA,Oaxaca,Traspatios,Guía de chayote,Sechium,edule,Sierra Mixe,San Juan Metaltepec ,17.20571,-95.84481,nd,20502,Santiago Zacatepec
NA,Oaxaca,Traspatios,Maíz,Zea,mays,Sierra Mixe,San Miguel Quetzaltepec Mixe,17.20571,-95.84481,nd,20275,San Miguel Quetzaltepec
NA,Oaxaca,Traspatios,Maíz,Zea,mays,Sierra Mixe,San Juan Metaltepec ,17.20571,-95.84481,nd,20502,Santiago Zacatepec
NA,Oaxaca,Recolección y Cacería,Tepescuincle,Cuniculus,paca,Sierra Mixe,San Miguel Quetzaltepec Mixe,17.20006,-95.75072,nd,20275,San Miguel Quetzaltepec
NA,Oaxaca,Recolección y Cacería,Temazate,Mazama,temama,Sierra Mixe,San Miguel Quetzaltepec Mixe,16.91267,-95.75072,nd,20275,San Miguel Quetzaltepec
NA,Oaxaca,Recolección y Cacería,Venado cola blanca ,Odocoileus,virginianus,Sierra Mixe,San Miguel Quetzaltepec Mixe,16.91267,-95.75072,nd,20275,San Miguel Quetzaltepec
NA,Oaxaca,Recolección y Cacería,Jabalí,Pecari,tajacu,Sierra Mixe,San Miguel Quetzaltepec Mixe,16.91267,-95.75072,nd,20275,San Miguel Quetzaltepec
132,Chiapas,Ganadería Silvopastoril,Mango,Mangifera,indica,Cuenca Coapa,Echegaray,15.625,-93.166111,10,7069,Pijijiapan
136,Chiapas,Ganadería Silvopastoril,Caña cubana,Arundo,donax,Cuenca Coapa,Echegaray,15.625,-93.166111,10,7069,Pijijiapan
134,Chiapas,Ganadería Silvopastoril,Pasto estrella,Cynodon,plectostachyus,Cuenca Coapa,Echegaray,15.625,-93.166111,10,7069,Pijijiapan
128,Chiapas,Ganadería Silvopastoril,Zumpante,Erythrina,sp,Cuenca Coapa,Echegaray,15.625,-93.166111,10,7069,Pijijiapan
133,Chiapas,Ganadería Silvopastoril,Amate,Ficus,sp,Cuenca Coapa,Echegaray,15.625,-93.166111,10,7069,Pijijiapan
127,Chiapas,Ganadería Silvopastoril,Yaite,Gliricidia,sepium,Cuenca Coapa,Echegaray,15.625,-93.166111,10,7069,Pijijiapan
126,Chiapas,Ganadería Silvopastoril,Caoulote,Guazuma,ulmifolia,Cuenca Coapa,Echegaray,15.625,-93.166111,10,7069,Pijijiapan
137,Chiapas,Ganadería Silvopastoril,Wash,Leucaena,leucocephala,Cuenca Coapa,Echegaray,15.625,-93.166111,10,7069,Pijijiapan
135,Chiapas,Ganadería Silvopastoril,Pasto mombasa,Megathyrsus,maximum,Cuenca Coapa,Echegaray,15.625,-93.166111,10,7069,Pijijiapan
130,Chiapas,Ganadería Silvopastoril,Cuajilote,Parmentiera,edulis,Cuenca Coapa,Echegaray,15.625,-93.166111,10,7069,Pijijiapan
132,Chiapas,Ganadería Silvopastoril,Mango,Mangifera,indica,Cuenca Coapa,Nueva Flor,15.665278,-93.125556,77,7069,Pijijiapan
136,Chiapas,Ganadería Silvopastoril,Caña cubana,Arundo,donax,Cuenca Coapa,Nueva Flor,15.665278,-93.125556,77,7069,Pijijiapan
